ZMO1_ZMO0026	ZCP4_1100	40.306	196	117	0	80	275	27	222	2.77e-40	137
ZMO1_ZMO0026	ZCP4_1100	46.774	124	66	0	44	167	99	222	6.81e-28	104
ZMO1_ZMO0026	ZCP4_1162	38.989	277	161	3	44	314	69	343	8.44e-50	166
ZMO1_ZMO0026	ZCP4_1162	39.464	261	147	3	45	298	106	362	7.54e-49	163
ZMO1_ZMO0026	ZCP4_1162	36.296	270	171	1	46	314	35	304	2.68e-48	162
ZMO1_ZMO0026	ZCP4_1107	45.408	196	107	0	80	275	34	229	7.06e-49	159
ZMO1_ZMO0026	ZCP4_1107	42.714	199	114	0	117	315	35	233	8.84e-49	159
ZMO1_ZMO0026	ZCP4_1107	38.767	227	133	2	7	232	1	222	3.77e-45	149
ZMO1_ZMO0026	ZCP4_1107	42.593	162	93	0	152	313	34	195	3.70e-33	118
ZMO1_ZMO0026	ZCP4_1107	48.387	124	64	0	44	167	106	229	4.12e-31	113
ZMO1_ZMO0026	ZCP4_1107	48.315	89	46	0	45	133	143	231	9.33e-21	85.5
ZMO1_ZMO0026	ZCP4_1103	45.652	184	100	0	120	303	37	220	8.15e-48	156
ZMO1_ZMO0026	ZCP4_1103	40.090	222	130	1	11	232	3	221	7.64e-47	154
ZMO1_ZMO0026	ZCP4_1103	44.974	189	104	0	80	268	33	221	8.79e-47	154
ZMO1_ZMO0026	ZCP4_1103	39.181	171	104	0	143	313	24	194	6.29e-33	117
ZMO1_ZMO0026	ZCP4_1189	32.298	322	202	4	1	314	1	314	5.46e-47	163
ZMO1_ZMO0026	ZCP4_1189	33.333	270	179	1	45	314	81	349	1.37e-44	157
ZMO1_ZMO0026	ZCP4_1189	31.985	272	183	2	44	314	188	458	1.61e-40	145
ZMO1_ZMO0026	ZCP4_1189	34.296	277	172	3	44	314	331	603	4.62e-37	135
ZMO1_ZMO0026	ZCP4_1176	33.969	262	166	3	44	299	288	548	1.56e-40	145
ZMO1_ZMO0026	ZCP4_1176	34.156	243	155	3	77	314	285	527	7.03e-38	137
ZMO1_ZMO0026	ZCP4_1176	30.460	348	196	6	13	314	31	378	1.38e-37	137
ZMO1_ZMO0026	ZCP4_1176	33.333	258	170	2	44	299	215	472	2.29e-33	125
ZMO1_ZMO0026	ZCP4_1176	30.479	292	197	4	26	311	157	448	6.89e-33	124
ZMO1_ZMO0026	ZCP4_1176	32.500	160	94	4	35	180	421	580	1.24e-18	82.4
ZMO1_ZMO0026	ZCP4_1104	48.765	162	83	0	44	205	38	199	1.77e-40	136
ZMO1_ZMO0026	ZCP4_1104	45.562	169	92	0	146	314	32	200	6.52e-38	130
ZMO1_ZMO0026	ZCP4_1104	43.429	175	98	1	63	236	20	194	2.56e-36	125
ZMO1_ZMO0026	ZCP4_1104	39.881	168	101	0	110	277	32	199	7.81e-32	114
ZMO1_ZMO0026	ZCP4_1102	42.675	157	86	3	9	163	3	157	2.66e-34	119
ZMO1_ZMO0026	ZCP4_1102	44.275	131	71	1	175	303	23	153	1.05e-26	99.4
ZMO1_ZMO0026	ZCP4_1102	41.406	128	75	0	144	271	30	157	3.62e-25	95.1
ZMO1_ZMO0026	ZCP4_1102	45.528	123	67	0	77	199	35	157	4.95e-25	94.7
ZMO1_ZMO0026	ZCP4_1102	39.167	120	73	0	112	231	34	153	1.48e-22	88.2
ZMO1_ZMO0026	ZCP4_1102	37.895	95	59	0	220	314	34	128	4.36e-14	65.1
ZMO1_ZMO0026	ZCP4_1101	53.125	32	15	0	244	275	4	35	1.61e-04	34.7
ZMO1_ZMO0027	ZCP4_1191	99.625	534	2	0	1	534	1	534	0.0	1077
ZMO1_ZMO0028	ZCP4_1190	96.743	307	10	0	1	307	1	307	0.0	610
ZMO1_ZMO0029	ZCP4_1189	99.051	632	6	0	1	632	1	632	0.0	1273
ZMO1_ZMO0029	ZCP4_1176	32.432	481	298	10	108	567	54	528	1.15e-61	211
ZMO1_ZMO0029	ZCP4_1176	30.556	504	303	14	42	515	62	548	1.50e-54	192
ZMO1_ZMO0029	ZCP4_1176	30.803	461	300	10	42	486	98	555	3.59e-54	191
ZMO1_ZMO0029	ZCP4_1176	28.850	461	295	13	180	621	54	500	2.55e-32	127
ZMO1_ZMO0029	ZCP4_1176	28.228	333	218	8	286	603	52	378	2.31e-23	100
ZMO1_ZMO0029	ZCP4_1106	33.898	413	270	3	81	491	36	447	1.85e-60	204
ZMO1_ZMO0029	ZCP4_1106	31.849	449	269	3	116	563	35	447	1.40e-58	199
ZMO1_ZMO0029	ZCP4_1106	32.547	424	270	5	188	603	35	450	2.23e-55	191
ZMO1_ZMO0029	ZCP4_1106	34.505	313	195	7	42	349	143	450	4.65e-41	151
ZMO1_ZMO0029	ZCP4_1106	36.275	204	128	1	39	242	249	450	6.19e-37	139
ZMO1_ZMO0029	ZCP4_1239	37.591	274	169	1	42	315	63	334	1.29e-54	185
ZMO1_ZMO0029	ZCP4_1239	34.667	300	193	2	54	352	39	336	3.07e-50	174
ZMO1_ZMO0029	ZCP4_1239	36.014	286	181	2	279	563	46	330	2.61e-47	166
ZMO1_ZMO0029	ZCP4_1239	40.000	230	133	2	365	592	60	286	4.69e-46	162
ZMO1_ZMO0029	ZCP4_1239	34.122	296	188	4	305	597	36	327	2.25e-38	140
ZMO1_ZMO0029	ZCP4_1239	32.270	282	189	2	166	446	41	321	2.36e-38	140
ZMO1_ZMO0029	ZCP4_1239	35.685	241	148	3	365	603	26	261	3.47e-30	117
ZMO1_ZMO0029	ZCP4_1192	32.298	322	202	4	1	314	1	314	6.89e-46	161
ZMO1_ZMO0029	ZCP4_1192	33.704	270	178	1	81	349	45	314	3.75e-44	156
ZMO1_ZMO0029	ZCP4_1192	31.618	272	184	2	188	458	44	314	1.62e-39	143
ZMO1_ZMO0029	ZCP4_1192	34.657	277	171	3	331	603	44	314	7.13e-38	139
ZMO1_ZMO0029	ZCP4_1100	39.367	221	123	2	340	560	10	219	1.43e-40	144
ZMO1_ZMO0029	ZCP4_1100	39.286	224	123	4	385	600	4	222	1.98e-32	121
ZMO1_ZMO0029	ZCP4_1100	31.111	225	152	2	15	239	1	222	2.17e-32	120
ZMO1_ZMO0029	ZCP4_1100	35.176	199	128	1	146	343	21	219	2.19e-29	112
ZMO1_ZMO0029	ZCP4_1100	29.433	282	125	3	211	491	14	222	5.18e-27	105
ZMO1_ZMO0029	ZCP4_1100	33.971	209	138	0	56	264	3	211	5.49e-27	105
ZMO1_ZMO0029	ZCP4_1100	33.679	193	128	0	117	309	28	220	5.28e-25	99.8
ZMO1_ZMO0029	ZCP4_1100	29.661	236	128	2	181	415	20	218	2.17e-23	95.1
ZMO1_ZMO0029	ZCP4_1105	36.522	230	145	1	331	560	38	266	2.19e-39	142
ZMO1_ZMO0029	ZCP4_1105	38.889	234	140	3	368	600	38	269	2.65e-37	136
ZMO1_ZMO0029	ZCP4_1105	33.047	233	156	0	81	313	39	271	1.36e-36	134
ZMO1_ZMO0029	ZCP4_1105	32.917	240	160	1	111	349	33	272	1.89e-33	125
ZMO1_ZMO0029	ZCP4_1105	30.597	268	182	3	10	275	4	269	9.79e-33	123
ZMO1_ZMO0029	ZCP4_1105	33.613	238	156	2	255	491	33	269	1.54e-28	111
ZMO1_ZMO0029	ZCP4_1105	37.725	167	95	2	435	597	33	194	3.65e-22	92.8
ZMO1_ZMO0029	ZCP4_1105	34.884	129	82	1	42	170	146	272	4.82e-17	77.8
ZMO1_ZMO0029	ZCP4_1162	35.616	292	181	4	276	563	49	337	1.32e-38	142
ZMO1_ZMO0029	ZCP4_1162	40.179	224	131	2	381	603	46	267	4.80e-36	135
ZMO1_ZMO0029	ZCP4_1162	29.730	296	202	3	40	331	67	360	9.55e-33	125
ZMO1_ZMO0029	ZCP4_1162	31.707	246	166	2	96	339	49	294	4.90e-32	124
ZMO1_ZMO0029	ZCP4_1162	33.898	236	156	0	357	592	58	293	6.60e-31	120
ZMO1_ZMO0029	ZCP4_1162	38.421	190	108	4	406	591	35	219	1.39e-26	107
ZMO1_ZMO0029	ZCP4_1162	30.108	279	192	3	207	483	52	329	3.01e-26	107
ZMO1_ZMO0029	ZCP4_1162	26.087	345	243	5	18	359	16	351	8.97e-26	105
ZMO1_ZMO0029	ZCP4_1107	35.622	233	144	4	14	242	2	232	4.14e-38	137
ZMO1_ZMO0029	ZCP4_1107	42.289	201	113	3	404	603	34	232	4.44e-38	137
ZMO1_ZMO0029	ZCP4_1107	40.415	193	115	0	368	560	34	226	2.91e-36	132
ZMO1_ZMO0029	ZCP4_1107	31.282	195	134	0	116	310	34	228	2.42e-27	106
ZMO1_ZMO0029	ZCP4_1107	37.113	194	121	1	331	524	34	226	1.20e-25	102
ZMO1_ZMO0029	ZCP4_1107	32.828	198	132	1	153	349	35	232	1.26e-25	101
ZMO1_ZMO0029	ZCP4_1107	30.808	198	137	0	81	278	35	232	7.30e-24	96.7
ZMO1_ZMO0029	ZCP4_1107	30.332	211	145	2	282	491	20	229	7.10e-23	94.0
ZMO1_ZMO0029	ZCP4_1107	28.390	236	131	2	188	422	34	232	7.42e-22	90.9
ZMO1_ZMO0029	ZCP4_1107	29.648	199	138	2	261	458	35	232	1.47e-18	81.3
ZMO1_ZMO0029	ZCP4_1107	31.132	106	64	2	496	597	18	118	5.29e-05	40.8
ZMO1_ZMO0029	ZCP4_1103	38.660	194	119	0	363	556	28	221	1.67e-37	135
ZMO1_ZMO0029	ZCP4_1103	33.040	227	145	2	5	231	1	220	7.75e-37	133
ZMO1_ZMO0029	ZCP4_1103	37.838	185	115	0	84	268	37	221	2.48e-34	126
ZMO1_ZMO0029	ZCP4_1103	35.326	184	118	1	157	339	38	221	4.06e-27	106
ZMO1_ZMO0029	ZCP4_1103	36.842	190	111	2	408	593	37	221	4.04e-26	103
ZMO1_ZMO0029	ZCP4_1103	32.447	188	127	0	116	303	33	220	5.52e-24	97.1
ZMO1_ZMO0029	ZCP4_1103	27.801	241	136	2	173	412	18	221	7.16e-21	88.2
ZMO1_ZMO0029	ZCP4_1103	29.630	189	127	4	261	446	34	219	3.95e-15	71.2
ZMO1_ZMO0029	ZCP4_1103	38.525	122	66	2	480	597	37	153	2.34e-14	68.9
ZMO1_ZMO0029	ZCP4_1108	37.449	243	142	6	324	559	25	264	5.80e-34	126
ZMO1_ZMO0029	ZCP4_1108	33.816	207	135	2	70	275	63	268	4.55e-33	124
ZMO1_ZMO0029	ZCP4_1108	34.135	208	135	2	36	242	65	271	4.87e-33	124
ZMO1_ZMO0029	ZCP4_1108	31.282	195	133	1	117	310	73	267	1.56e-26	105
ZMO1_ZMO0029	ZCP4_1108	35.922	206	118	3	405	603	73	271	4.86e-26	103
ZMO1_ZMO0029	ZCP4_1108	31.443	194	131	2	153	344	73	266	2.63e-23	96.3
ZMO1_ZMO0029	ZCP4_1108	29.949	197	135	2	297	491	73	268	1.27e-16	76.3
ZMO1_ZMO0029	ZCP4_1104	41.317	167	96	1	38	204	34	198	2.06e-33	123
ZMO1_ZMO0029	ZCP4_1104	38.202	178	109	1	66	242	23	200	6.96e-31	115
ZMO1_ZMO0029	ZCP4_1104	40.110	182	109	0	348	529	18	199	2.55e-29	111
ZMO1_ZMO0029	ZCP4_1104	41.875	160	93	0	401	560	35	194	4.73e-28	107
ZMO1_ZMO0029	ZCP4_1104	36.420	162	103	0	153	314	39	200	7.79e-26	101
ZMO1_ZMO0029	ZCP4_1104	37.870	169	104	1	182	349	32	200	3.47e-24	96.7
ZMO1_ZMO0029	ZCP4_1104	32.738	168	113	0	111	278	33	200	2.90e-23	94.0
ZMO1_ZMO0029	ZCP4_1104	39.844	128	75	1	43	170	75	200	3.66e-22	90.9
ZMO1_ZMO0029	ZCP4_1104	39.053	169	94	2	440	604	38	201	8.35e-21	87.0
ZMO1_ZMO0029	ZCP4_1104	40.397	151	80	3	457	602	18	163	3.93e-17	76.3
ZMO1_ZMO0029	ZCP4_1104	38.298	141	82	2	320	458	63	200	3.46e-14	67.8
ZMO1_ZMO0029	ZCP4_1102	41.880	117	59	2	480	592	42	153	1.79e-20	84.7
ZMO1_ZMO0029	ZCP4_1102	37.391	115	72	0	81	195	39	153	3.74e-20	84.0
ZMO1_ZMO0029	ZCP4_1102	35.433	127	80	1	37	163	33	157	6.29e-20	83.2
ZMO1_ZMO0029	ZCP4_1102	35.833	120	77	0	368	487	38	157	1.40e-19	82.0
ZMO1_ZMO0029	ZCP4_1102	40.336	119	71	0	441	559	39	157	2.73e-19	81.3
ZMO1_ZMO0029	ZCP4_1102	36.207	116	74	0	188	303	38	153	1.96e-18	79.0
ZMO1_ZMO0029	ZCP4_1102	32.773	119	80	0	117	235	39	157	3.86e-16	72.4
ZMO1_ZMO0029	ZCP4_1102	35.833	120	77	0	400	519	34	153	9.55e-16	71.2
ZMO1_ZMO0029	ZCP4_1102	29.825	114	80	0	153	266	39	152	4.98e-13	63.2
ZMO1_ZMO0029	ZCP4_1102	31.092	119	81	1	221	338	35	153	6.59e-13	62.8
ZMO1_ZMO0029	ZCP4_1102	33.884	121	78	2	296	415	38	157	1.52e-12	62.0
ZMO1_ZMO0029	ZCP4_1102	33.333	123	81	1	329	451	36	157	1.71e-11	58.9
ZMO1_ZMO0029	ZCP4_1102	30.000	90	62	1	514	603	40	128	7.13e-05	39.7
ZMO1_ZMO0031	ZCP4_1187	94.176	807	46	1	1	806	1	807	0.0	1548
ZMO1_ZMO0031	ZCP4_1831	22.942	741	516	18	63	776	16	728	2.39e-35	139
ZMO1_ZMO0031	ZCP4_1898	23.333	780	484	27	51	776	20	739	1.65e-20	92.4
ZMO1_ZMO0031	ZCP4_0078	24.185	736	487	27	79	776	16	718	3.73e-19	88.2
ZMO1_ZMO0031	ZCP4_1853	23.357	715	413	29	101	776	36	654	3.28e-18	85.1
ZMO1_ZMO0031	ZCP4_1529	26.380	163	99	5	93	240	47	203	2.38e-08	53.1
ZMO1_ZMO0031	ZCP4_0337	22.530	253	163	9	28	267	18	250	2.13e-07	50.1
ZMO1_ZMO0031	ZCP4_1058	24.150	294	180	10	83	358	100	368	5.57e-05	42.4
ZMO1_ZMO0033	ZCP4_1186	100.000	144	0	0	1	144	1	144	8.52e-107	296
ZMO1_ZMO0035	ZCP4_1185	100.000	200	0	0	1	200	1	200	1.08e-148	407
ZMO1_ZMO0036	ZCP4_1184	99.107	112	1	0	1	112	1	112	1.89e-78	222
ZMO1_ZMO0037	ZCP4_1183	100.000	153	0	0	1	153	1	153	7.14e-112	310
ZMO1_ZMO0038	ZCP4_1182	99.500	200	1	0	1	200	1	200	4.10e-151	413
ZMO1_ZMO0039	ZCP4_1181	98.718	234	3	0	1	234	1	234	2.17e-176	480
ZMO1_ZMO0040	ZCP4_1180	98.985	197	2	0	1	197	1	197	1.11e-144	397
ZMO1_ZMO0041	ZCP4_1179	100.000	293	0	0	1	293	1	293	0.0	597
ZMO1_ZMO0043	ZCP4_1178	98.485	198	3	0	1	198	1	198	4.19e-145	398
ZMO1_ZMO0043	ZCP4_0305	29.891	184	117	5	2	183	4	177	2.01e-13	62.4
ZMO1_ZMO0044	ZCP4_1176	98.288	584	9	1	1	584	1	583	0.0	1180
ZMO1_ZMO0044	ZCP4_1189	31.683	505	318	12	54	552	108	591	2.89e-58	202
ZMO1_ZMO0044	ZCP4_1189	30.739	501	323	12	63	558	81	562	1.44e-57	200
ZMO1_ZMO0044	ZCP4_1189	30.519	462	301	10	98	556	42	486	7.46e-53	187
ZMO1_ZMO0044	ZCP4_1189	30.100	402	264	9	54	452	216	603	7.84e-35	135
ZMO1_ZMO0044	ZCP4_1189	29.891	184	118	5	52	234	430	603	4.56e-11	61.2
ZMO1_ZMO0044	ZCP4_1189	28.000	225	85	7	62	210	404	627	1.59e-09	56.2
ZMO1_ZMO0044	ZCP4_1106	31.343	469	271	11	60	528	33	450	4.67e-58	197
ZMO1_ZMO0044	ZCP4_1106	31.940	335	212	3	253	576	36	365	1.55e-44	160
ZMO1_ZMO0044	ZCP4_1106	31.188	404	205	6	216	549	35	435	6.04e-43	156
ZMO1_ZMO0044	ZCP4_1106	30.412	388	196	7	62	381	71	452	4.41e-37	139
ZMO1_ZMO0044	ZCP4_1106	39.394	66	40	0	54	119	388	453	4.03e-07	48.5
ZMO1_ZMO0044	ZCP4_1239	36.000	275	167	3	277	549	51	318	3.12e-48	167
ZMO1_ZMO0044	ZCP4_1239	36.082	291	180	4	235	525	46	330	6.72e-45	158
ZMO1_ZMO0044	ZCP4_1239	32.026	306	197	5	71	376	36	330	4.16e-41	148
ZMO1_ZMO0044	ZCP4_1239	35.955	267	167	3	208	473	55	318	8.91e-41	147
ZMO1_ZMO0044	ZCP4_1239	33.333	291	179	5	54	342	55	332	5.11e-38	139
ZMO1_ZMO0044	ZCP4_1239	31.987	297	191	4	150	446	42	327	4.57e-37	137
ZMO1_ZMO0044	ZCP4_1239	34.934	229	144	3	335	563	37	260	3.75e-34	128
ZMO1_ZMO0044	ZCP4_1239	34.703	219	133	3	54	272	127	335	2.67e-33	126
ZMO1_ZMO0044	ZCP4_1192	33.588	262	167	3	289	549	44	299	1.07e-39	143
ZMO1_ZMO0044	ZCP4_1192	34.568	243	154	3	286	528	77	314	6.43e-38	138
ZMO1_ZMO0044	ZCP4_1192	31.132	318	172	6	62	379	44	314	1.52e-36	134
ZMO1_ZMO0044	ZCP4_1192	31.022	274	183	4	176	449	44	311	5.74e-33	124
ZMO1_ZMO0044	ZCP4_1192	32.701	211	132	3	54	264	108	308	1.55e-25	103
ZMO1_ZMO0044	ZCP4_1192	33.803	142	87	3	422	563	35	169	1.16e-17	80.1
ZMO1_ZMO0044	ZCP4_1162	37.273	220	133	2	342	561	50	264	2.12e-39	144
ZMO1_ZMO0044	ZCP4_1162	33.333	336	208	6	194	528	20	340	3.68e-36	135
ZMO1_ZMO0044	ZCP4_1162	27.671	365	211	9	13	373	19	334	1.84e-30	119
ZMO1_ZMO0044	ZCP4_1162	30.142	282	189	4	269	549	51	325	2.25e-30	118
ZMO1_ZMO0044	ZCP4_1162	31.818	242	151	6	63	302	106	335	1.00e-22	96.3
ZMO1_ZMO0044	ZCP4_1162	32.195	205	130	3	62	266	141	336	1.73e-20	89.4
ZMO1_ZMO0044	ZCP4_1105	36.752	234	143	2	329	562	42	270	6.84e-39	140
ZMO1_ZMO0044	ZCP4_1105	35.102	245	148	6	60	304	36	269	3.27e-35	130
ZMO1_ZMO0044	ZCP4_1105	35.556	225	140	2	176	400	38	257	1.47e-31	119
ZMO1_ZMO0044	ZCP4_1105	35.135	222	140	3	253	473	39	257	3.98e-30	115
ZMO1_ZMO0044	ZCP4_1105	31.837	245	155	5	136	379	39	272	5.72e-28	109
ZMO1_ZMO0044	ZCP4_1105	37.624	101	62	1	53	153	173	272	5.62e-12	62.4
ZMO1_ZMO0044	ZCP4_1105	36.232	69	43	1	45	113	202	269	1.95e-04	39.3
ZMO1_ZMO0044	ZCP4_1108	35.567	194	122	2	253	445	73	264	3.35e-30	115
ZMO1_ZMO0044	ZCP4_1108	36.170	188	114	3	328	514	75	257	2.21e-28	110
ZMO1_ZMO0044	ZCP4_1108	31.556	225	149	3	255	475	35	258	1.31e-26	105
ZMO1_ZMO0044	ZCP4_1108	30.144	209	136	3	99	307	73	271	2.54e-21	90.1
ZMO1_ZMO0044	ZCP4_1108	31.841	201	122	5	63	260	73	261	2.80e-20	87.0
ZMO1_ZMO0044	ZCP4_1108	32.847	137	86	2	62	198	109	239	4.37e-16	74.7
ZMO1_ZMO0044	ZCP4_1108	31.034	145	93	3	43	187	127	264	5.67e-16	74.3
ZMO1_ZMO0044	ZCP4_1108	35.443	79	50	1	484	561	82	160	1.52e-08	52.0
ZMO1_ZMO0044	ZCP4_1107	36.559	186	115	2	289	473	34	217	3.41e-29	112
ZMO1_ZMO0044	ZCP4_1107	36.548	197	123	2	253	449	35	229	4.06e-29	111
ZMO1_ZMO0044	ZCP4_1107	34.314	204	129	2	176	379	34	232	3.92e-28	108
ZMO1_ZMO0044	ZCP4_1107	38.255	149	88	1	413	561	49	193	3.09e-25	100
ZMO1_ZMO0044	ZCP4_1107	31.771	192	126	2	361	552	34	220	6.74e-23	94.0
ZMO1_ZMO0044	ZCP4_1107	33.824	204	123	4	62	264	34	226	2.23e-21	89.4
ZMO1_ZMO0044	ZCP4_1107	36.364	143	83	4	46	188	92	226	2.61e-17	77.4
ZMO1_ZMO0044	ZCP4_1107	42.045	88	50	1	63	150	143	229	1.13e-13	67.0
ZMO1_ZMO0044	ZCP4_1107	41.667	72	42	0	485	556	45	116	1.66e-10	57.4
ZMO1_ZMO0044	ZCP4_1100	35.323	201	125	3	176	376	27	222	6.92e-29	110
ZMO1_ZMO0044	ZCP4_1100	33.684	190	121	2	327	516	29	213	7.96e-24	96.3
ZMO1_ZMO0044	ZCP4_1100	33.500	200	127	4	252	449	27	222	1.26e-22	92.8
ZMO1_ZMO0044	ZCP4_1100	32.796	186	124	1	289	474	27	211	1.69e-21	89.7
ZMO1_ZMO0044	ZCP4_1100	30.726	179	114	4	49	227	50	218	1.58e-18	80.9
ZMO1_ZMO0044	ZCP4_1100	34.646	127	77	2	62	188	99	219	1.44e-17	78.2
ZMO1_ZMO0044	ZCP4_1100	30.000	200	130	3	61	260	26	215	4.86e-16	73.6
ZMO1_ZMO0044	ZCP4_1100	31.915	141	90	3	413	552	42	177	5.73e-15	70.5
ZMO1_ZMO0044	ZCP4_1100	37.805	82	50	1	69	150	142	222	7.02e-12	61.2
ZMO1_ZMO0044	ZCP4_1100	28.682	129	88	1	421	549	14	138	1.15e-11	60.8
