ZCP4_0004	ZMO1_ZMO1353	99.462	186	1	0	1	186	1	186	2.73e-139	382
ZCP4_0005	ZMO1_ZMO1352	100.000	242	0	0	1	242	1	242	3.23e-174	475
ZCP4_0006	ZMO1_ZMO1351	99.102	334	3	0	1	334	1	334	0.0	680
ZCP4_0006	ZMO1_ZMO1992	28.017	232	138	10	87	294	7	233	1.31e-12	62.4
ZCP4_0007	ZMO1_ZMO1350	100.000	253	0	0	1	253	1	253	0.0	514
ZCP4_0008	ZMO1_ZMO1348	100.000	276	0	0	1	276	1	276	0.0	565
ZCP4_0009	ZMO1_ZMO1347	100.000	337	0	0	1	337	1	337	0.0	694
ZCP4_0010	ZMO1_ZMO1346	99.371	318	2	0	1	318	1	318	0.0	624
ZCP4_0011	ZMO1_ZMO1345	99.423	867	5	0	1	867	1	867	0.0	1794
ZCP4_0011	ZMO1_ZMO1776	26.904	394	268	8	120	504	149	531	3.03e-30	124
ZCP4_0012	ZMO1_ZMO1344	99.644	281	1	0	1	281	1	281	0.0	573
ZCP4_0012	ZMO1_ZMO1673	42.029	276	155	3	4	279	2	272	3.59e-70	214
ZCP4_0012	ZMO1_ZMO1773	29.323	266	168	9	9	263	4	260	5.51e-20	83.2
ZCP4_0012	ZMO1_ZMO0976	23.841	302	169	10	20	265	26	322	3.83e-12	61.6
ZCP4_0012	ZMO1_ZMO0062	29.104	134	73	5	40	154	40	170	4.75e-06	43.1
ZCP4_0014	ZMO1_ZMO1341	99.673	306	1	0	1	306	1	306	0.0	634
ZCP4_0015	ZMO1_ZMO2018	99.306	432	3	0	1	432	1	432	0.0	856
ZCP4_0016	ZMO1_ZMO1338	98.529	204	3	0	1	204	1	204	2.78e-145	399
ZCP4_0016	ZMO1_ZMO1456	31.132	212	134	2	1	200	6	217	2.54e-32	112
ZCP4_0016	ZMO1_ZMO1437	34.586	133	84	2	3	134	6	136	5.26e-15	66.6
ZCP4_0017	ZMO1_ZMO1337	99.574	235	1	0	1	235	1	235	2.74e-179	487
ZCP4_0018	ZMO1_ZMO1336	99.010	303	3	0	1	303	1	303	0.0	612
ZCP4_0018	ZMO1_ZMO0471	43.854	301	168	1	2	302	3	302	1.87e-91	271
ZCP4_0018	ZMO1_ZMO0781	26.780	295	215	1	1	294	1	295	1.57e-34	124
ZCP4_0018	ZMO1_ZMO1574	23.552	259	187	5	12	264	14	267	5.93e-17	75.5
ZCP4_0018	ZMO1_ZMO0774	27.273	198	137	2	2	196	3	196	2.12e-16	73.9
ZCP4_0018	ZMO1_ZMO0050	34.884	129	80	2	6	132	3	129	4.32e-16	73.2
ZCP4_0018	ZMO1_ZMO1733	26.241	141	102	1	3	141	5	145	4.08e-11	58.5
ZCP4_0018	ZMO1_ZMO1793	29.600	125	86	1	12	136	9	131	4.45e-10	55.5
ZCP4_0018	ZMO1_ZMO1974	24.373	279	191	12	5	275	3	269	1.65e-06	44.7
ZCP4_0018	ZMO1_ZMO0675	26.984	126	90	1	20	145	22	145	6.54e-06	42.4
ZCP4_0019	ZMO1_ZMO1335	99.000	200	2	0	1	200	1	200	5.35e-148	405
ZCP4_0020	ZMO1_ZMO1334	98.529	204	3	0	1	204	1	204	1.48e-150	412
ZCP4_0021	ZMO1_ZMO1331	98.826	937	10	1	1	937	1	936	0.0	1889
ZCP4_0021	ZMO1_ZMO1781	25.510	196	126	5	599	786	112	295	2.31e-07	49.7
ZCP4_0022	ZMO1_ZMO1329	100.000	258	0	0	1	258	1	258	0.0	530
ZCP4_0023	ZMO1_ZMO1328	99.627	268	1	0	1	268	1	268	0.0	546
ZCP4_0023	ZMO1_ZMO0952	29.851	134	92	2	130	263	12	143	5.33e-11	55.8
ZCP4_0023	ZMO1_ZMO0232	29.730	148	94	4	107	250	90	231	8.72e-08	47.8
ZCP4_0024	ZMO1_ZMO1327	100.000	90	0	0	1	90	1	90	4.35e-62	179
ZCP4_0025	ZMO1_ZMO1326	100.000	134	0	0	1	134	1	134	9.72e-95	265
ZCP4_0026	ZMO1_ZMO1325	100.000	323	0	0	1	323	1	323	0.0	656
ZCP4_0027	ZMO1_ZMO1324	98.773	163	2	0	1	163	1	163	1.92e-113	315
ZCP4_0028	ZMO1_ZMO1323	99.633	545	2	0	1	545	1	545	0.0	1107
ZCP4_0028	ZMO1_ZMO1162	26.408	284	198	5	252	531	138	414	4.60e-24	100
ZCP4_0028	ZMO1_ZMO1176	24.262	305	204	9	229	533	167	444	2.74e-14	70.9
ZCP4_0028	ZMO1_ZMO0480	37.719	114	69	1	418	531	646	757	5.15e-14	70.5
ZCP4_0028	ZMO1_ZMO1962	29.213	178	118	6	355	531	300	470	2.06e-13	68.2
ZCP4_0028	ZMO1_ZMO1125	27.350	234	139	8	303	520	508	726	3.58e-13	67.8
ZCP4_0028	ZMO1_ZMO1102	21.429	252	184	4	291	531	541	789	2.98e-11	62.0
ZCP4_0028	ZMO1_ZMO0258	23.466	277	182	10	236	512	218	464	3.21e-10	58.2
ZCP4_0029	ZMO1_ZMO1322	99.574	235	1	0	1	235	1	235	3.09e-173	472
ZCP4_0029	ZMO1_ZMO1177	34.468	235	147	4	2	232	3	234	1.51e-39	132
ZCP4_0029	ZMO1_ZMO1164	35.371	229	135	4	5	230	6	224	1.27e-34	120
ZCP4_0029	ZMO1_ZMO0257	33.040	227	136	3	5	230	3	214	7.62e-33	115
ZCP4_0029	ZMO1_ZMO1387	29.437	231	152	2	5	234	3	223	1.41e-27	101
ZCP4_0029	ZMO1_ZMO0478	30.043	233	147	4	5	232	3	224	1.76e-25	96.3
ZCP4_0029	ZMO1_ZMO1124	33.557	149	88	5	1	138	1	149	4.34e-12	60.8
ZCP4_0029	ZMO1_ZMO0079	30.833	120	80	1	1	117	1	120	5.57e-12	57.4
ZCP4_0029	ZMO1_ZMO0250	27.500	120	84	1	1	117	1	120	4.77e-11	54.7
ZCP4_0029	ZMO1_ZMO0601	29.508	122	81	4	2	120	691	810	1.03e-08	50.8
ZCP4_0029	ZMO1_ZMO1738	39.437	71	39	2	34	103	36	103	1.09e-07	47.4
ZCP4_0029	ZMO1_ZMO0081	32.407	108	67	3	1	103	1	107	2.47e-06	43.5
ZCP4_0030	ZMO1_ZMO1321	99.794	485	1	0	1	485	1	485	0.0	980
ZCP4_0031	ZMO1_ZMO1320	99.755	408	1	0	1	408	1	408	0.0	827
ZCP4_0031	ZMO1_ZMO0017	30.120	249	139	7	173	405	233	462	1.35e-23	98.2
ZCP4_0032	ZMO1_ZMO1319	98.469	196	3	0	1	196	1	196	1.26e-143	394
ZCP4_0033	ZMO1_ZMO1318	99.583	240	1	0	1	240	1	240	1.32e-178	486
ZCP4_0033	ZMO1_ZMO1317	37.727	220	135	1	2	219	16	235	5.59e-47	152
ZCP4_0034	ZMO1_ZMO1317	99.609	256	1	0	1	256	1	256	0.0	525
ZCP4_0034	ZMO1_ZMO1318	38.182	220	134	1	16	235	2	219	4.26e-48	155
ZCP4_0035	ZMO1_ZMO1316	98.198	444	8	0	1	444	1	444	0.0	877
ZCP4_0035	ZMO1_ZMO1443	25.694	432	312	5	6	430	31	460	1.58e-40	147
ZCP4_0036	ZMO1_ZMO1315	99.654	289	1	0	1	289	1	289	0.0	605
ZCP4_0037	ZMO1_ZMO1314	100.000	278	0	0	1	278	1	278	0.0	566
ZCP4_0038	ZMO1_ZMO1313	99.701	335	1	0	1	335	1	335	0.0	676
ZCP4_0039	ZMO1_ZMO1312	100.000	471	0	0	1	471	1	471	0.0	964
ZCP4_0040	ZMO1_ZMO1311	99.612	774	3	0	1	774	1	774	0.0	1596
ZCP4_0041	ZMO1_ZMO1309	99.393	494	3	0	1	494	1	494	0.0	994
ZCP4_0041	ZMO1_ZMO0806	35.537	363	217	7	123	482	102	450	5.80e-57	192
ZCP4_0042	ZMO1_ZMO1308	99.324	148	1	0	1	148	1	148	4.43e-111	308
ZCP4_0043	ZMO1_ZMO1307	99.211	507	4	0	1	507	1	507	0.0	1036
ZCP4_0044	ZMO1_ZMO1306	99.197	249	2	0	1	249	1	249	0.0	499
ZCP4_0045	ZMO1_ZMO1305	100.000	71	0	0	1	71	1	71	1.89e-48	143
ZCP4_0046	ZMO1_ZMO1304	100.000	169	0	0	1	169	1	169	9.26e-126	346
ZCP4_0047	ZMO1_ZMO1303	99.648	284	1	0	1	284	1	284	0.0	575
ZCP4_0047	ZMO1_ZMO0311	28.431	204	142	3	75	277	69	269	1.37e-18	79.3
ZCP4_0048	ZMO1_ZMO1302	98.148	216	4	0	1	216	1	216	2.80e-162	442
ZCP4_0049	ZMO1_ZMO1298	99.876	805	1	0	1	805	1	805	0.0	1646
ZCP4_0049	ZMO1_ZMO1986	84.472	805	123	2	1	805	1	803	0.0	1403
ZCP4_0049	ZMO1_ZMO1475	82.683	820	127	1	1	805	1	820	0.0	1395
ZCP4_0049	ZMO1_ZMO0561	79.752	805	163	0	1	805	1	805	0.0	1338
ZCP4_0049	ZMO1_ZMO0001	43.890	802	430	8	1	800	1	784	0.0	622
ZCP4_0049	ZMO1_ZMO1522	39.474	152	72	6	42	188	77	213	3.34e-17	82.0
ZCP4_0049	ZMO1_ZMO1522	26.053	380	213	18	457	797	636	986	2.10e-11	63.2
ZCP4_0049	ZMO1_ZMO1040	33.690	187	110	6	35	213	79	259	1.05e-13	70.9
ZCP4_0049	ZMO1_ZMO0979	28.000	150	87	6	33	178	77	209	2.78e-07	49.7
ZCP4_0049	ZMO1_ZMO1631	29.487	156	83	7	37	181	52	191	2.17e-04	40.4
ZCP4_0050	ZMO1_ZMO1296	99.194	248	2	0	1	248	1	248	4.01e-173	473
ZCP4_0051	ZMO1_ZMO1295	99.539	217	1	0	1	217	1	217	5.82e-164	447
ZCP4_0052	ZMO1_ZMO1294	99.007	302	3	0	16	317	1	302	0.0	597
ZCP4_0054	ZMO1_ZMO1291	99.067	536	5	0	1	536	1	536	0.0	1108
ZCP4_0054	ZMO1_ZMO0992	38.806	536	301	10	3	529	6	523	3.74e-123	368
ZCP4_0055	ZMO1_ZMO1289	100.000	82	0	0	1	82	1	82	3.08e-49	146
ZCP4_0056	ZMO1_ZMO1288	99.732	373	1	0	1	373	1	373	0.0	723
ZCP4_0057	ZMO1_ZMO1286	97.475	198	5	0	1	198	1	198	2.70e-144	395
ZCP4_0058	ZMO1_ZMO1285	100.000	545	0	0	1	545	1	545	0.0	1140
ZCP4_0058	ZMO1_ZMO0787	42.699	541	286	11	9	542	5	528	1.06e-140	413
ZCP4_0059	ZMO1_ZMO1284	98.542	480	7	0	1	480	1	480	0.0	986
ZCP4_0059	ZMO1_ZMO0788	49.448	453	214	7	28	471	47	493	4.04e-147	426
ZCP4_0060	ZMO1_ZMO1283	100.000	374	0	0	1	374	1	374	0.0	771
ZCP4_0061	ZMO1_ZMO1279	100.000	78	0	0	1	78	1	78	1.89e-51	151
ZCP4_0062	ZMO1_ZMO1278	100.000	420	0	0	1	420	1	420	0.0	863
ZCP4_0063	ZMO1_ZMO1277	100.000	323	0	0	1	323	1	323	0.0	660
ZCP4_0064	ZMO1_ZMO1276	98.734	79	1	0	1	79	1	79	4.02e-50	148
ZCP4_0065	ZMO1_ZMO1275	100.000	412	0	0	1	412	1	412	0.0	836
ZCP4_0065	ZMO1_ZMO0821	24.735	283	186	9	10	277	1	271	1.06e-05	42.7
ZCP4_0066	ZMO1_ZMO1273	99.813	536	1	0	1	536	1	536	0.0	1099
ZCP4_0067	ZMO1_ZMO1272	99.574	469	2	0	1	469	1	469	0.0	952
ZCP4_0067	ZMO1_ZMO1754	27.051	451	302	12	7	443	5	442	2.12e-35	133
ZCP4_0068	ZMO1_ZMO1271	99.306	288	2	0	1	288	1	288	0.0	579
ZCP4_0068	ZMO1_ZMO0006	41.736	242	134	2	25	266	210	444	3.68e-52	173
ZCP4_0068	ZMO1_ZMO1761	27.746	173	104	7	32	201	21	175	7.90e-05	39.3
ZCP4_0069	ZMO1_ZMO1270	100.000	403	0	0	1	403	1	403	0.0	831
ZCP4_0069	ZMO1_ZMO1198	32.070	343	228	3	48	387	47	387	1.03e-52	177
ZCP4_0069	ZMO1_ZMO1917	28.736	348	235	4	54	393	49	391	2.41e-46	160
ZCP4_0070	ZMO1_ZMO2012	100.000	82	0	0	1	82	1	82	1.12e-55	162
ZCP4_0071	ZMO1_ZMO1268	99.410	339	2	0	1	339	1	339	0.0	684
ZCP4_0072	ZMO1_ZMO1267	100.000	526	0	0	1	526	1	526	0.0	1075
ZCP4_0072	ZMO1_ZMO0114	28.758	153	102	3	49	198	37	185	8.02e-08	48.9
ZCP4_0072	ZMO1_ZMO1618	23.333	210	125	8	5	199	194	382	4.41e-06	44.7
ZCP4_0073	ZMO1_ZMO1265	100.000	218	0	0	1	218	1	218	3.10e-166	452
ZCP4_0074	ZMO1_ZMO1264	100.000	393	0	0	1	393	1	393	0.0	800
ZCP4_0075	ZMO1_ZMO1263	99.583	240	1	0	1	240	1	240	6.01e-177	482
ZCP4_0075	ZMO1_ZMO0572	38.498	213	120	4	16	217	28	240	6.96e-41	141
ZCP4_0075	ZMO1_ZMO0981	36.765	204	110	5	21	205	294	497	8.89e-31	115
ZCP4_0075	ZMO1_ZMO0981	33.010	206	118	7	20	205	18	223	2.04e-16	73.9
ZCP4_0075	ZMO1_ZMO0416	35.751	193	105	6	19	197	19	206	1.06e-28	104
ZCP4_0075	ZMO1_ZMO0458	31.963	219	129	4	6	205	11	228	1.85e-27	101
ZCP4_0075	ZMO1_ZMO1029	33.178	214	135	3	5	211	4	216	6.94e-27	101
ZCP4_0075	ZMO1_ZMO1512	32.353	204	116	5	20	206	371	569	2.23e-24	97.1
ZCP4_0075	ZMO1_ZMO1590	36.574	216	121	6	6	205	8	223	5.47e-24	92.8
ZCP4_0075	ZMO1_ZMO1050	27.757	263	139	9	2	217	21	279	5.97e-24	93.2
ZCP4_0075	ZMO1_ZMO1017	31.839	223	123	5	6	205	7	223	1.42e-23	91.7
ZCP4_0075	ZMO1_ZMO0275	31.308	214	132	6	5	205	23	234	4.57e-23	90.5
ZCP4_0075	ZMO1_ZMO0143	28.899	218	145	3	1	209	1	217	1.98e-22	89.7
ZCP4_0075	ZMO1_ZMO0800	31.797	217	132	7	4	205	10	225	8.38e-22	89.7
ZCP4_0075	ZMO1_ZMO0800	27.700	213	143	5	3	205	273	484	8.68e-16	72.0
ZCP4_0075	ZMO1_ZMO0254	30.472	233	126	11	6	208	476	702	2.12e-20	85.5
ZCP4_0075	ZMO1_ZMO1846	31.193	218	134	3	6	208	4	220	1.89e-18	77.8
ZCP4_0075	ZMO1_ZMO1790	29.902	204	123	5	18	205	366	565	1.44e-17	77.4
ZCP4_0075	ZMO1_ZMO0183	27.317	205	127	6	6	201	328	519	7.90e-17	75.1
ZCP4_0075	ZMO1_ZMO0183	27.273	242	117	8	3	199	4	231	5.51e-11	57.8
ZCP4_0075	ZMO1_ZMO0230	27.948	229	132	8	31	238	31	247	8.84e-17	73.2
ZCP4_0075	ZMO1_ZMO0111	30.208	192	114	5	3	186	279	458	6.54e-14	66.6
ZCP4_0075	ZMO1_ZMO0111	29.064	203	126	6	6	205	6	193	1.52e-08	50.4
ZCP4_0075	ZMO1_ZMO1355	26.582	237	124	7	6	207	2	223	2.16e-12	62.0
ZCP4_0075	ZMO1_ZMO1355	28.500	200	134	5	6	204	311	502	4.74e-11	58.2
ZCP4_0075	ZMO1_ZMO0260	34.161	161	92	7	28	185	36	185	6.04e-11	56.2
ZCP4_0075	ZMO1_ZMO0910	27.551	196	120	7	20	207	20	201	1.20e-09	52.8
ZCP4_0075	ZMO1_ZMO0425	25.854	205	125	6	6	185	5	207	5.53e-08	48.1
ZCP4_0076	ZMO1_ZMO1262	99.639	277	1	0	1	277	1	277	0.0	556
ZCP4_0077	ZMO1_ZMO1261	99.716	352	1	0	1	352	1	352	0.0	728
ZCP4_0078	ZMO1_ZMO1260	99.467	750	4	0	1	750	1	750	0.0	1532
ZCP4_0078	ZMO1_ZMO0031	24.727	732	488	27	16	718	79	776	4.79e-26	110
ZCP4_0078	ZMO1_ZMO1631	29.936	157	92	7	50	195	79	228	5.10e-10	58.5
ZCP4_0078	ZMO1_ZMO1631	25.466	161	96	6	489	643	513	655	4.87e-04	39.3
ZCP4_0078	ZMO1_ZMO1822	23.832	214	118	8	8	191	13	211	8.33e-10	57.8
ZCP4_0078	ZMO1_ZMO1822	22.632	190	118	5	426	612	427	590	1.66e-04	40.8
ZCP4_0078	ZMO1_ZMO0188	28.148	135	79	5	39	169	123	243	3.34e-05	42.7
ZCP4_0078	ZMO1_ZMO0979	24.832	149	96	3	30	170	79	219	6.99e-05	42.0
ZCP4_0078	ZMO1_ZMO1463	21.986	141	99	3	487	619	528	665	1.34e-04	40.8
ZCP4_0079	ZMO1_ZMO1258	100.000	238	0	0	1	238	1	238	3.54e-171	467
ZCP4_0080	ZMO1_ZMO1257	100.000	53	0	0	1	53	1	53	5.08e-36	110
ZCP4_0081	ZMO1_ZMO1256	99.315	146	1	0	1	146	1	146	9.67e-107	296
ZCP4_0082	ZMO1_ZMO1255	99.846	648	1	0	1	648	1	648	0.0	1275
ZCP4_0083	ZMO1_ZMO1254	99.432	176	1	0	1	176	1	176	3.83e-132	363
ZCP4_0084	ZMO1_ZMO1253	98.592	142	2	0	1	142	1	142	3.72e-105	292
ZCP4_0085	ZMO1_ZMO1252	100.000	213	0	0	1	213	1	213	3.99e-159	434
ZCP4_0086	ZMO1_ZMO1251	99.383	162	1	0	1	162	1	162	6.32e-122	336
ZCP4_0086	ZMO1_ZMO1248	28.906	128	87	3	21	145	20	146	2.32e-13	60.5
ZCP4_0086	ZMO1_ZMO1249	28.986	138	80	7	18	145	16	145	6.93e-09	48.1
ZCP4_0087	ZMO1_ZMO1249	99.320	147	1	0	1	147	1	147	1.06e-111	309
ZCP4_0087	ZMO1_ZMO1248	45.802	131	71	0	17	147	18	148	4.59e-41	131
ZCP4_0087	ZMO1_ZMO1251	30.065	153	88	8	2	145	3	145	5.07e-11	53.5
ZCP4_0088	ZMO1_ZMO1248	100.000	162	0	0	1	162	1	162	5.34e-124	341
ZCP4_0088	ZMO1_ZMO1249	45.802	131	71	0	18	148	17	147	9.42e-41	130
ZCP4_0088	ZMO1_ZMO1251	31.544	149	97	4	1	147	1	146	2.12e-19	76.3
ZCP4_0089	ZMO1_ZMO1246	100.000	41	0	0	1	41	8	48	4.61e-24	80.1
ZCP4_0090	ZMO1_ZMO1243	98.491	265	4	0	1	265	1	265	0.0	528
ZCP4_0091	ZMO1_ZMO1242	98.947	380	4	0	1	380	1	380	0.0	792
ZCP4_0092	ZMO1_ZMO1240	100.000	228	0	0	1	228	1	228	3.52e-171	466
ZCP4_0093	ZMO1_ZMO1237	99.396	331	2	0	1	331	1	331	0.0	668
ZCP4_0093	ZMO1_ZMO1685	30.980	255	153	3	69	319	65	300	6.96e-37	134
ZCP4_0093	ZMO1_ZMO0157	26.437	261	169	5	69	326	64	304	2.18e-21	88.6
ZCP4_0094	ZMO1_ZMO1236	100.000	337	0	0	83	419	1	337	0.0	689
ZCP4_0094	ZMO1_ZMO1722	28.378	370	227	14	82	416	3	369	2.84e-28	110
ZCP4_0094	ZMO1_ZMO1772	24.823	282	174	9	65	341	10	258	1.11e-10	58.5
ZCP4_0094	ZMO1_ZMO1993	22.353	340	203	11	100	414	27	330	1.76e-07	48.5
ZCP4_0095	ZMO1_ZMO1235	100.000	161	0	0	1	161	1	161	1.80e-120	332
ZCP4_0096	ZMO1_ZMO1234	100.000	649	0	0	1	649	1	649	0.0	1325
ZCP4_0096	ZMO1_ZMO1598	99.219	640	5	0	1	640	11	650	0.0	1299
ZCP4_0096	ZMO1_ZMO1605	24.058	345	236	9	310	631	121	462	5.76e-18	82.8
ZCP4_0097	ZMO1_ZMO1233	95.957	470	19	0	1	470	1	470	0.0	939
ZCP4_0098	ZMO1_ZMO1232	77.419	434	97	1	1	434	1	433	0.0	690
ZCP4_0098	ZMO1_ZMO0909	33.083	133	79	3	257	384	237	364	9.98e-16	74.3
ZCP4_0098	ZMO1_ZMO2016	46.296	54	25	1	355	408	1	50	1.13e-07	44.7
ZCP4_0098	ZMO1_ZMO1957	25.203	123	87	2	309	429	254	373	1.35e-04	39.7
ZCP4_0098	ZMO1_ZMO0306	33.824	68	45	0	326	393	315	382	2.32e-04	38.9
ZCP4_0099	ZMO1_ZMO1467	74.254	268	69	0	11	278	7	274	1.93e-157	435
ZCP4_0100	ZMO1_ZMO1232	29.282	181	120	5	225	402	256	431	7.71e-12	65.1
ZCP4_0100	ZMO1_ZMO1957	33.043	115	63	3	287	393	260	368	3.98e-07	50.1
ZCP4_0100	ZMO1_ZMO0909	24.260	169	113	3	1153	1310	190	354	6.69e-07	49.3
ZCP4_0100	ZMO1_ZMO0909	24.895	237	153	10	129	351	137	362	4.96e-06	46.6
ZCP4_0102	ZMO1_ZMO0941	23.431	239	145	6	9	217	3	233	3.30e-09	53.1
ZCP4_0102	ZMO1_ZMO0867	27.586	261	136	14	4	233	8	246	4.51e-05	40.4
ZCP4_0103	ZMO1_ZMO0941	23.214	336	218	6	6	316	4	324	1.21e-11	60.5
ZCP4_0105	ZMO1_ZMO1231	99.659	586	2	0	1	586	1	586	0.0	1183
ZCP4_0106	ZMO1_ZMO1229	100.000	201	0	0	1	201	1	201	4.65e-153	418
ZCP4_0107	ZMO1_ZMO1228	100.000	331	0	0	1	331	1	331	0.0	677
ZCP4_0108	ZMO1_ZMO1227	100.000	209	0	0	1	209	1	209	1.21e-151	415
ZCP4_0109	ZMO1_ZMO1226	100.000	74	0	0	1	74	1	74	1.79e-49	146
ZCP4_0110	ZMO1_ZMO1225	100.000	124	0	0	1	124	1	124	3.07e-90	253
ZCP4_0111	ZMO1_ZMO1223	99.035	311	3	0	1	311	1	311	0.0	617
ZCP4_0112	ZMO1_ZMO1222	100.000	245	0	0	1	245	1	245	4.00e-180	490
ZCP4_0112	ZMO1_ZMO1578	34.137	249	157	3	2	243	13	261	2.45e-42	141
ZCP4_0112	ZMO1_ZMO0318	31.915	235	154	3	10	241	9	240	5.79e-37	127
ZCP4_0112	ZMO1_ZMO0090	32.567	261	151	6	3	242	5	261	6.17e-30	108
ZCP4_0112	ZMO1_ZMO0797	30.859	256	156	6	4	242	5	256	2.64e-28	104
ZCP4_0112	ZMO1_ZMO1946	31.950	241	155	3	6	242	7	242	2.25e-27	101
ZCP4_0112	ZMO1_ZMO0309	32.389	247	153	6	4	240	91	333	3.67e-26	100
ZCP4_0112	ZMO1_ZMO1576	29.851	201	137	3	10	206	11	211	4.48e-26	98.2
ZCP4_0112	ZMO1_ZMO0341	34.615	260	142	6	1	242	1	250	2.69e-23	91.3
ZCP4_0112	ZMO1_ZMO0169	34.653	202	107	6	9	191	11	206	9.30e-19	78.6
