# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "4" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX6700172_cds.txt" "SRX6700172.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX6700172.bam
ZMO2_RS00475	NZ_CP023677.1	100924	102387	+	1464	28245
ZMO2_RS00480	NZ_CP023677.1	102404	103015	+	612	9424
ZMO2_RS00485	NZ_CP023677.1	102981	103817	+	837	8544
ZMO2_RS00490	NZ_CP023677.1	104017	104454	+	438	8858
ZMO2_RS00495	NZ_CP023677.1	104521	106158	+	1638	51097
ZMO2_RS00500	NZ_CP023677.1	106317	107483	+	1167	14831
ZMO2_RS00505	NZ_CP023677.1	107644	108711	+	1068	43563
ZMO2_RS00510	NZ_CP023677.1	108979	110328	+	1350	36244
ZMO2_RS00515	NZ_CP023677.1	110518	110850	+	333	17806
ZMO2_RS00520	NZ_CP023677.1	111117	112700	-	1584	4086
ZMO2_RS00525	NZ_CP023677.1	112713	113186	-	474	3114
ZMO2_RS00535	NZ_CP023677.1	114593	115552	-	960	16872
ZMO2_RS00540	NZ_CP023677.1	115570	118062	-	2493	9655
ZMO2_RS00545	NZ_CP023677.1	118385	119179	-	795	755
ZMO2_RS00550	NZ_CP023677.1	119337	120281	-	945	1870
ZMO2_RS00555	NZ_CP023677.1	120789	121607	+	819	2373
ZMO2_RS00560	NZ_CP023677.1	121838	122560	+	723	3666
ZMO2_RS10035	NZ_CP023677.1	122580	122729	+	150	563
ZMO2_RS00565	NZ_CP023677.1	122739	124106	+	1368	4345
ZMO2_RS00570	NZ_CP023677.1	124244	125068	+	825	450145
ZMO2_RS00575	NZ_CP023677.1	125251	125751	+	501	7384
ZMO2_RS00580	NZ_CP023677.1	125859	126560	+	702	6476
ZMO2_RS00585	NZ_CP023677.1	126654	127370	+	717	3221
ZMO2_RS00590	NZ_CP023677.1	127606	128826	+	1221	3282
ZMO2_RS00595	NZ_CP023677.1	128986	129816	-	831	13381
ZMO2_RS00600	NZ_CP023677.1	129882	130361	-	480	5602
ZMO2_RS00605	NZ_CP023677.1	130700	131398	+	699	6536
ZMO2_RS00610	NZ_CP023677.1	131416	132375	+	960	13537
ZMO2_RS00615	NZ_CP023677.1	132440	134032	+	1593	21155
ZMO2_RS00620	NZ_CP023677.1	134067	135728	+	1662	7306
ZMO2_RS00625	NZ_CP023677.1	136393	137199	-	807	15303
ZMO2_RS00630	NZ_CP023677.1	137384	138079	-	696	10770
ZMO2_RS00635	NZ_CP023677.1	138159	138785	-	627	11856
ZMO2_RS00640	NZ_CP023677.1	139052	140479	-	1428	225002
ZMO2_RS00645	NZ_CP023677.1	140799	141038	+	240	1954
ZMO2_RS00650	NZ_CP023677.1	141493	142242	+	750	12787
ZMO2_RS00655	NZ_CP023677.1	142277	142780	+	504	4817
ZMO2_RS00660	NZ_CP023677.1	142822	143463	+	642	2306
ZMO2_RS00665	NZ_CP023677.1	143523	143825	-	303	4621
ZMO2_RS00670	NZ_CP023677.1	144094	145023	-	930	20942
ZMO2_RS00675	NZ_CP023677.1	145169	146212	+	1044	9999
ZMO2_RS00680	NZ_CP023677.1	146392	146892	+	501	4909
ZMO2_RS00685	NZ_CP023677.1	146900	147610	+	711	10380
ZMO2_RS00690	NZ_CP023677.1	147610	148137	+	528	6563
ZMO2_RS00695	NZ_CP023677.1	148147	149226	+	1080	5786
ZMO2_RS00700	NZ_CP023677.1	149340	150656	+	1317	17367
ZMO2_RS00705	NZ_CP023677.1	150783	151313	+	531	37368
ZMO2_RS00710	NZ_CP023677.1	151491	152258	-	768	5582
ZMO2_RS00715	NZ_CP023677.1	152523	152939	-	417	158
ZMO2_RS00720	NZ_CP023677.1	153232	153975	-	744	4199
ZMO2_RS00725	NZ_CP023677.1	154131	154574	+	444	12959
ZMO2_RS00730	NZ_CP023677.1	154643	155014	-	372	379
ZMO2_RS10140	NZ_CP023677.1	155032	155961	-	930	1622
ZMO2_RS10145	NZ_CP023677.1	155912	157420	-	1509	5631
ZMO2_RS00740	NZ_CP023677.1	157812	159626	+	1815	39721
ZMO2_RS00745	NZ_CP023677.1	160144	160545	-	402	5093
ZMO2_RS00750	NZ_CP023677.1	160738	161130	-	393	2463
ZMO2_RS00755	NZ_CP023677.1	161341	161622	-	282	427
ZMO2_RS00760	NZ_CP023677.1	161837	163828	+	1992	78443
ZMO2_RS00765	NZ_CP023677.1	163878	164891	+	1014	570603
ZMO2_RS00770	NZ_CP023677.1	165114	166307	+	1194	200971
ZMO2_RS00780	NZ_CP023677.1	167076	167990	+	915	62615
ZMO2_RS00785	NZ_CP023677.1	168147	169280	-	1134	67826
ZMO2_RS00790	NZ_CP023677.1	169658	171052	+	1395	26439
ZMO2_RS00795	NZ_CP023677.1	171346	173028	-	1683	32301
ZMO2_RS00800	NZ_CP023677.1	173737	173976	+	240	4299
ZMO2_RS00805	NZ_CP023677.1	174197	175747	+	1551	45228
ZMO2_RS00810	NZ_CP023677.1	175840	177168	+	1329	47760
ZMO2_RS00820	NZ_CP023677.1	177747	180113	+	2367	16303
ZMO2_RS00825	NZ_CP023677.1	180139	181500	-	1362	33213
ZMO2_RS00830	NZ_CP023677.1	181591	182508	-	918	17314
ZMO2_RS00835	NZ_CP023677.1	182842	183621	-	780	35190
ZMO2_RS00840	NZ_CP023677.1	183652	185010	-	1359	113117
ZMO2_RS00845	NZ_CP023677.1	185346	188084	-	2739	124792
ZMO2_RS00855	NZ_CP023677.1	188792	189634	+	843	3296
ZMO2_RS00860	NZ_CP023677.1	189846	192425	+	2580	86370
ZMO2_RS00865	NZ_CP023677.1	192536	193663	+	1128	25201
ZMO2_RS00870	NZ_CP023677.1	193716	194369	-	654	4524
ZMO2_RS00875	NZ_CP023677.1	194535	195560	-	1026	24622
ZMO2_RS00880	NZ_CP023677.1	195587	196171	-	585	28357
ZMO2_RS00885	NZ_CP023677.1	197164	199056	+	1893	14851
ZMO2_RS00890	NZ_CP023677.1	199098	199547	-	450	1803
ZMO2_RS00895	NZ_CP023677.1	199614	200246	+	633	12208
ZMO2_RS00900	NZ_CP023677.1	200250	201173	-	924	11999
ZMO2_RS00905	NZ_CP023677.1	201170	202363	-	1194	23657
ZMO2_RS00910	NZ_CP023677.1	202348	203391	-	1044	29149
ZMO2_RS00915	NZ_CP023677.1	203483	204091	-	609	25711
ZMO2_RS00920	NZ_CP023677.1	204284	204553	-	270	7049
ZMO2_RS00925	NZ_CP023677.1	204686	204994	-	309	1762
ZMO2_RS00930	NZ_CP023677.1	205298	208678	-	3381	15584
ZMO2_RS00935	NZ_CP023677.1	208984	210438	-	1455	4683
ZMO2_RS00940	NZ_CP023677.1	210663	211313	+	651	175948
ZMO2_RS00945	NZ_CP023677.1	211393	212964	-	1572	1281
ZMO2_RS00950	NZ_CP023677.1	213317	216148	+	2832	35332
ZMO2_RS00955	NZ_CP023677.1	216380	216718	+	339	3056
ZMO2_RS00960	NZ_CP023677.1	217047	217601	+	555	18808
ZMO2_RS00965	NZ_CP023677.1	217815	218114	+	300	892
ZMO2_RS00970	NZ_CP023677.1	218194	218955	+	762	4912
ZMO2_RS00975	NZ_CP023677.1	218964	219611	-	648	8671
ZMO2_RS00980	NZ_CP023677.1	219611	220732	-	1122	17319
ZMO2_RS00985	NZ_CP023677.1	221111	221860	+	750	4263
ZMO2_RS00990	NZ_CP023677.1	221876	224641	+	2766	37005
ZMO2_RS00995	NZ_CP023677.1	224638	226185	+	1548	17775
ZMO2_RS01000	NZ_CP023677.1	226190	227215	+	1026	13390
ZMO2_RS01005	NZ_CP023677.1	227212	227997	+	786	6677
ZMO2_RS01010	NZ_CP023677.1	228223	228771	+	549	160059
ZMO2_RS01015	NZ_CP023677.1	228888	229637	-	750	4392
ZMO2_RS01025	NZ_CP023677.1	230210	230596	-	387	518
ZMO2_RS01030	NZ_CP023677.1	230689	232263	-	1575	151602
ZMO2_RS01035	NZ_CP023677.1	232800	233828	+	1029	8588
ZMO2_RS01045	NZ_CP023677.1	234262	234816	+	555	71275
ZMO2_RS01050	NZ_CP023677.1	234819	236348	+	1530	257712
ZMO2_RS01055	NZ_CP023677.1	236382	237278	+	897	85993
ZMO2_RS01060	NZ_CP023677.1	237307	238761	+	1455	338552
ZMO2_RS01065	NZ_CP023677.1	238821	239087	+	267	31350
ZMO2_RS01070	NZ_CP023677.1	239486	240322	-	837	1358
ZMO2_RS01075	NZ_CP023677.1	240584	240859	-	276	4427
ZMO2_RS01080	NZ_CP023677.1	241394	241948	+	555	27533
ZMO2_RS01085	NZ_CP023677.1	241973	243265	+	1293	108802
ZMO2_RS01090	NZ_CP023677.1	243551	243718	+	168	3432
ZMO2_RS01095	NZ_CP023677.1	243834	244196	-	363	3103
ZMO2_RS01100	NZ_CP023677.1	244368	244826	+	459	12147
ZMO2_RS01105	NZ_CP023677.1	245175	254129	+	8955	260366
ZMO2_RS01110	NZ_CP023677.1	254134	255609	+	1476	12156
ZMO2_RS01115	NZ_CP023677.1	255606	257753	+	2148	11526
ZMO2_RS01120	NZ_CP023677.1	257746	258927	+	1182	3753
ZMO2_RS01125	NZ_CP023677.1	259049	260773	+	1725	9195
ZMO2_RS01130	NZ_CP023677.1	260996	261673	+	678	32660
ZMO2_RS01135	NZ_CP023677.1	261676	263133	+	1458	17121
ZMO2_RS01140	NZ_CP023677.1	263330	263995	+	666	4048
ZMO2_RS01145	NZ_CP023677.1	264007	264639	+	633	13699
ZMO2_RS01150	NZ_CP023677.1	264645	266048	-	1404	7371
ZMO2_RS01155	NZ_CP023677.1	266103	267536	-	1434	9345
ZMO2_RS01160	NZ_CP023677.1	267591	269021	-	1431	15707
ZMO2_RS01165	NZ_CP023677.1	269076	270503	-	1428	27921
ZMO2_RS01170	NZ_CP023677.1	270558	271985	-	1428	6930
ZMO2_RS01175	NZ_CP023677.1	272040	273464	-	1425	8250
ZMO2_RS01180	NZ_CP023677.1	273519	274940	-	1422	12044
ZMO2_RS01185	NZ_CP023677.1	274995	276419	-	1425	20411
ZMO2_RS10070	NZ_CP023677.1	276463	276930	-	468	2069
ZMO2_RS01195	NZ_CP023677.1	277112	278863	+	1752	12344
ZMO2_RS01205	NZ_CP023677.1	279056	280231	+	1176	19607
ZMO2_RS01210	NZ_CP023677.1	280306	281805	-	1500	73951
ZMO2_RS01215	NZ_CP023677.1	281853	282635	-	783	18487
ZMO2_RS01220	NZ_CP023677.1	282850	283446	-	597	8914
ZMO2_RS01225	NZ_CP023677.1	283452	284090	-	639	54430
ZMO2_RS01230	NZ_CP023677.1	284123	284740	-	618	6328
ZMO2_RS10275	NZ_CP023677.1	285024	285800	+	777	48624
ZMO2_RS01240	NZ_CP023677.1	286193	286840	-	648	58121
ZMO2_RS01245	NZ_CP023677.1	287065	288234	+	1170	273868
ZMO2_RS01250	NZ_CP023677.1	288238	291381	+	3144	136403
ZMO2_RS01255	NZ_CP023677.1	291381	292919	+	1539	25006
ZMO2_RS01260	NZ_CP023677.1	292966	293739	-	774	12980
ZMO2_RS01265	NZ_CP023677.1	294090	295238	+	1149	6525
ZMO2_RS01270	NZ_CP023677.1	295379	296623	+	1245	21957
ZMO2_RS01275	NZ_CP023677.1	296613	297470	-	858	2271
ZMO2_RS01280	NZ_CP023677.1	297731	299173	-	1443	78922
ZMO2_RS01285	NZ_CP023677.1	299858	300145	-	288	42452
ZMO2_RS01290	NZ_CP023677.1	300451	300933	+	483	905
ZMO2_RS01295	NZ_CP023677.1	301182	302507	+	1326	133416
ZMO2_RS01300	NZ_CP023677.1	302605	303303	-	699	8725
ZMO2_RS01305	NZ_CP023677.1	303462	304715	-	1254	4296
ZMO2_RS01310	NZ_CP023677.1	304714	306348	+	1635	33010
ZMO2_RS01315	NZ_CP023677.1	306494	307246	+	753	4006
ZMO2_RS01320	NZ_CP023677.1	307218	307514	-	297	378
ZMO2_RS01325	NZ_CP023677.1	307520	308524	-	1005	2377
ZMO2_RS01330	NZ_CP023677.1	308672	309145	-	474	2301
ZMO2_RS01335	NZ_CP023677.1	309239	310507	-	1269	5482
ZMO2_RS01340	NZ_CP023677.1	310535	312268	-	1734	5400
ZMO2_RS01345	NZ_CP023677.1	312601	313617	+	1017	15471
ZMO2_RS01350	NZ_CP023677.1	313683	314498	-	816	12938
ZMO2_RS01355	NZ_CP023677.1	314701	315843	+	1143	11031
ZMO2_RS01360	NZ_CP023677.1	315873	316355	+	483	3851
ZMO2_RS01365	NZ_CP023677.1	316394	317812	-	1419	17085
ZMO2_RS01370	NZ_CP023677.1	317877	318263	-	387	3723
ZMO2_RS01375	NZ_CP023677.1	318604	319359	+	756	22697
ZMO2_RS01380	NZ_CP023677.1	319432	319680	-	249	1149
ZMO2_RS01390	NZ_CP023677.1	320294	320791	+	498	1548
ZMO2_RS01395	NZ_CP023677.1	321130	322074	+	945	5482
ZMO2_RS01400	NZ_CP023677.1	322193	325018	+	2826	53532
ZMO2_RS01405	NZ_CP023677.1	325022	325546	+	525	9041
ZMO2_RS01410	NZ_CP023677.1	325631	326143	+	513	14556
ZMO2_RS01415	NZ_CP023677.1	326160	326603	-	444	10151
ZMO2_RS10160	NZ_CP023677.1	326798	327592	+	795	11004
ZMO2_RS10165	NZ_CP023677.1	327656	328834	+	1179	26704
ZMO2_RS01425	NZ_CP023677.1	328990	329553	+	564	14693
ZMO2_RS01430	NZ_CP023677.1	329553	330368	+	816	11402
ZMO2_RS01440	NZ_CP023677.1	330814	331410	+	597	12182
ZMO2_RS01445	NZ_CP023677.1	331475	332191	-	717	7349
ZMO2_RS01450	NZ_CP023677.1	332580	333365	+	786	6170
ZMO2_RS01455	NZ_CP023677.1	333462	334136	+	675	3369
ZMO2_RS01460	NZ_CP023677.1	334277	335656	+	1380	38642
ZMO2_RS01465	NZ_CP023677.1	335843	336622	+	780	2614
ZMO2_RS01470	NZ_CP023677.1	336684	337886	-	1203	104790
ZMO2_RS01475	NZ_CP023677.1	338009	338644	-	636	42717
ZMO2_RS01480	NZ_CP023677.1	338983	340425	+	1443	59962
ZMO2_RS01485	NZ_CP023677.1	340714	341433	+	720	12614
ZMO2_RS01490	NZ_CP023677.1	341634	342983	+	1350	21935
ZMO2_RS01495	NZ_CP023677.1	343378	343863	+	486	40151
ZMO2_RS01500	NZ_CP023677.1	343860	345242	+	1383	75175
ZMO2_RS01505	NZ_CP023677.1	345263	345829	+	567	19511
ZMO2_RS01510	NZ_CP023677.1	345969	346595	+	627	14754
ZMO2_RS01515	NZ_CP023677.1	346818	352019	+	5202	37157
ZMO2_RS01520	NZ_CP023677.1	352178	353752	+	1575	13885
ZMO2_RS01525	NZ_CP023677.1	353797	355140	+	1344	24761
ZMO2_RS01530	NZ_CP023677.1	355278	357119	-	1842	36462
ZMO2_RS01535	NZ_CP023677.1	357377	358423	+	1047	43893
ZMO2_RS01540	NZ_CP023677.1	358454	359473	+	1020	18915
ZMO2_RS01545	NZ_CP023677.1	359487	360038	+	552	14967
ZMO2_RS01550	NZ_CP023677.1	360166	362097	+	1932	59323
ZMO2_RS01555	NZ_CP023677.1	362109	363215	+	1107	9607
ZMO2_RS01560	NZ_CP023677.1	363840	364814	+	975	6026
ZMO2_RS01565	NZ_CP023677.1	364912	367134	+	2223	274352
ZMO2_RS01570	NZ_CP023677.1	367280	368467	+	1188	23142
ZMO2_RS01575	NZ_CP023677.1	368514	370709	+	2196	13527
ZMO2_RS01580	NZ_CP023677.1	371082	372503	+	1422	80538
ZMO2_RS01585	NZ_CP023677.1	372649	374106	+	1458	107976
ZMO2_RS01590	NZ_CP023677.1	374099	375922	+	1824	277688
ZMO2_RS01595	NZ_CP023677.1	376055	377029	+	975	118118
ZMO2_RS01600	NZ_CP023677.1	377532	378221	-	690	647
ZMO2_RS01605	NZ_CP023677.1	378393	378854	+	462	543
ZMO2_RS01610	NZ_CP023677.1	378851	379204	-	354	139
ZMO2_RS01615	NZ_CP023677.1	380042	381313	+	1272	11031
ZMO2_RS01620	NZ_CP023677.1	381469	382710	+	1242	2958
ZMO2_RS01630	NZ_CP023677.1	383001	385427	-	2427	1170921
ZMO2_RS01635	NZ_CP023677.1	385623	386243	+	621	1500
ZMO2_RS01640	NZ_CP023677.1	386327	386833	+	507	8413
ZMO2_RS01645	NZ_CP023677.1	386833	388119	+	1287	15708
ZMO2_RS01650	NZ_CP023677.1	388162	390351	+	2190	8939
ZMO2_RS01655	NZ_CP023677.1	390351	390650	+	300	920
ZMO2_RS01660	NZ_CP023677.1	390773	391624	+	852	2512
ZMO2_RS01665	NZ_CP023677.1	391650	391757	+	108	388
ZMO2_RS01670	NZ_CP023677.1	392114	393004	+	891	9750
ZMO2_RS01675	NZ_CP023677.1	393155	393484	+	330	5582
ZMO2_RS01680	NZ_CP023677.1	393494	394153	+	660	6250
ZMO2_RS01685	NZ_CP023677.1	394147	395568	+	1422	7773
ZMO2_RS01690	NZ_CP023677.1	395565	395813	+	249	385
ZMO2_RS01695	NZ_CP023677.1	395792	396295	+	504	841
ZMO2_RS01700	NZ_CP023677.1	396296	396967	+	672	2079
ZMO2_RS01705	NZ_CP023677.1	396980	397654	+	675	3223
ZMO2_RS01710	NZ_CP023677.1	397834	398202	+	369	2567
ZMO2_RS01715	NZ_CP023677.1	398199	398645	+	447	1999
ZMO2_RS01720	NZ_CP023677.1	398650	399051	+	402	985
ZMO2_RS01725	NZ_CP023677.1	399056	400057	+	1002	11933
ZMO2_RS01730	NZ_CP023677.1	400062	402716	+	2655	88330
ZMO2_RS01735	NZ_CP023677.1	402726	404129	-	1404	9852
ZMO2_RS01740	NZ_CP023677.1	404997	405662	-	666	4278
ZMO2_RS01745	NZ_CP023677.1	405659	406762	-	1104	15409
ZMO2_RS01755	NZ_CP023677.1	407713	410034	+	2322	357963
ZMO2_RS01760	NZ_CP023677.1	410124	410945	-	822	2061
ZMO2_RS01765	NZ_CP023677.1	411097	411789	+	693	89140
ZMO2_RS01770	NZ_CP023677.1	412024	413214	+	1191	45961
ZMO2_RS01775	NZ_CP023677.1	413245	414186	+	942	24706
ZMO2_RS01780	NZ_CP023677.1	414315	415238	+	924	3173
ZMO2_RS01785	NZ_CP023677.1	415313	417295	+	1983	12019
ZMO2_RS01790	NZ_CP023677.1	417491	418117	-	627	11261
ZMO2_RS01795	NZ_CP023677.1	418306	418632	-	327	11875
ZMO2_RS01800	NZ_CP023677.1	418656	419696	-	1041	53034
ZMO2_RS01805	NZ_CP023677.1	419902	420603	+	702	3178
ZMO2_RS01810	NZ_CP023677.1	420600	421475	+	876	6331
ZMO2_RS01815	NZ_CP023677.1	421507	422118	+	612	17121
ZMO2_RS01820	NZ_CP023677.1	422167	422919	+	753	9659
ZMO2_RS01825	NZ_CP023677.1	422968	423849	-	882	19061
ZMO2_RS01830	NZ_CP023677.1	423850	424959	-	1110	58070
ZMO2_RS01835	NZ_CP023677.1	425526	425933	+	408	22229
ZMO2_RS01840	NZ_CP023677.1	425933	427405	+	1473	108106
ZMO2_RS01845	NZ_CP023677.1	427420	428172	+	753	31847
ZMO2_RS01850	NZ_CP023677.1	428169	429284	+	1116	26461
ZMO2_RS01855	NZ_CP023677.1	429281	430504	+	1224	152583
ZMO2_RS01860	NZ_CP023677.1	430501	430935	+	435	521166
ZMO2_RS01865	NZ_CP023677.1	430974	431315	+	342	246102
ZMO2_RS01870	NZ_CP023677.1	431440	432108	+	669	355539
ZMO2_RS01875	NZ_CP023677.1	432142	432972	+	831	177211
ZMO2_RS01880	NZ_CP023677.1	433040	433912	-	873	5400
ZMO2_RS01885	NZ_CP023677.1	434260	434910	-	651	4117
ZMO2_RS01890	NZ_CP023677.1	435064	435507	-	444	36170
ZMO2_RS01895	NZ_CP023677.1	435636	436034	-	399	2642
ZMO2_RS01900	NZ_CP023677.1	436192	436413	+	222	3208
ZMO2_RS01905	NZ_CP023677.1	436668	437792	+	1125	10305
ZMO2_RS01910	NZ_CP023677.1	437902	438192	+	291	4488
ZMO2_RS01915	NZ_CP023677.1	438219	438923	+	705	14739
ZMO2_RS01920	NZ_CP023677.1	438952	439596	+	645	13654
ZMO2_RS01925	NZ_CP023677.1	439680	440717	-	1038	7478
ZMO2_RS01930	NZ_CP023677.1	441046	442092	+	1047	12052
ZMO2_RS01935	NZ_CP023677.1	442089	443654	+	1566	17080
ZMO2_RS01940	NZ_CP023677.1	443686	445092	+	1407	8664
ZMO2_RS01945	NZ_CP023677.1	445110	445421	+	312	1594
ZMO2_RS01950	NZ_CP023677.1	445437	446087	-	651	4138
ZMO2_RS01960	NZ_CP023677.1	446920	447684	+	765	11687
ZMO2_RS01965	NZ_CP023677.1	447707	449191	+	1485	13953
ZMO2_RS01970	NZ_CP023677.1	449258	450622	+	1365	11574
ZMO2_RS01975	NZ_CP023677.1	450686	452359	-	1674	50591
ZMO2_RS01980	NZ_CP023677.1	452789	453106	+	318	468
ZMO2_RS01985	NZ_CP023677.1	453232	453726	+	495	2679
ZMO2_RS01990	NZ_CP023677.1	453723	454421	-	699	6148
